"","lat","lng"
"5129",35.9374,-92.67763
"5067",35.5805285714286,-91.2262857142857
"5039",33.9546538461538,-92.6742461538462
"5055",36.1565444444444,-90.4991888888889
"5035",35.1915142857143,-90.2976642857143
"5117",34.8257714285714,-91.5031857142857
"5009",36.3098,-93.0179384615385
"5145",35.2523047619048,-91.7540714285714
"5125",34.589375,-92.5580416666667
"5029",35.25494,-92.69922
"5141",35.5401111111111,-92.4266333333333
"5027",33.21575,-93.23995
"5063",35.7181466666667,-91.5996066666667
"5119",34.7395458333333,-92.3198708333333
"5099",33.6354090909091,-93.3006545454545
"5083",35.2662142857143,-93.6837
"5079",33.9560625,-91.81185
"5049",36.35202,-91.82317
"5023",35.5700538461538,-92.0009769230769
"5071",35.5405,-93.4988545454545
"5007",36.3509269230769,-94.23535
"5019",34.05081,-93.20066
"5121",36.345575,-90.9589125
"5011",33.4403142857143,-92.2039428571428
"5123",35.01004,-90.79491
"5097",34.5252875,-93.6655
"5005",36.2964666666667,-92.3587583333333
"5101",35.916575,-93.192125
"5043",33.61843,-91.6492
"5081",33.71381,-94.23046
"5095",34.735025,-91.1965
"5051",34.5290857142857,-93.1173571428571
"5137",35.8391444444444,-92.2390888888889
"5109",34.1815545454545,-93.6510727272727
"5033",35.5536153846154,-94.2724384615385
"5139",33.1850285714286,-92.5533
"5091",33.2953142857143,-93.8963857142857
"5085",34.7526583333333,-91.9115
"5089",36.3253142857143,-92.6772285714286
"5135",36.1713222222222,-91.5415444444444
"5025",33.90125,-92.1905333333333
"5093",35.7319722222222,-90.0697611111111
"5015",36.3968363636364,-93.5738818181818
"5013",33.60668,-92.4451
"5057",33.75941875,-93.67644375
"5131",35.2005333333333,-94.2886416666667
"5103",33.57215,-92.8526833333333
"5111",35.5627923076923,-90.6048307692308
"5047",35.44754,-93.84491
"5045",35.1699166666667,-92.3379666666667
"5115",35.3527111111111,-93.0444
"5149",35.04386,-93.3912933333333
"5003",33.1850181818182,-91.7625181818182
"5061",33.9448428571429,-93.9435142857143
"5053",34.3020285714286,-92.5073714285714
"5113",34.4444333333333,-94.2730111111111
"5147",35.1840833333333,-91.250625
"5017",33.25045,-91.29465
"5105",34.9996777777778,-92.8416333333333
"5069",34.2892909090909,-91.9701363636364
"5037",35.3106285714286,-90.8443714285714
"5133",33.9704714285714,-94.2046714285714
"50019",44.8227533333333,-72.2717266666667
"50003",43.0066888888889,-73.1274666666667
"50005",44.4521,-72.0856625
"50023",44.2463142857143,-72.5242357142857
"50007",44.4654222222222,-73.1313777777778
"50021",43.5806636363636,-73.1421636363636
"50017",44.0246,-72.3263111111111
"50025",42.9777727272727,-72.6145818181818
"50009",44.81455,-71.7001
"50027",43.5407947368421,-72.4970473684211
"50015",44.5928571428571,-72.6767
"50011",44.8513666666667,-72.9381166666667
"50001",44.071825,-73.1515
"50013",44.975,-73.3001
"17153",37.2097,-89.1061
"17003",37.2074,-89.3502375
"17149",39.62295,-90.851205
"17131",41.1784818181818,-90.6915636363636
"17035",39.2505,-88.22708
"17147",39.99852,-88.61356
"17077",37.7901615384615,-89.3491307692308
"17057",40.4885571428571,-90.2007
"17189",38.3639583333333,-89.3449333333333
"17023",39.3521125,-87.776875
"17141",42.0342476190476,-89.2997047619048
"17049",39.08066,-88.58386
"17119",38.827127027027,-89.9709459459459
"17197",41.4819897435897,-88.006358974359
"17133",38.30015,-90.1846166666667
"17109",40.4806166666667,-90.666775
"17123",41.0276,-89.288325
"17171",39.6431428571429,-90.4767714285714
"17103",41.7639466666667,-89.2436533333333
"17135",39.2297052631579,-89.4533894736842
"17031",41.8013858267717,-87.8033362204724
"17097",42.3121957142857,-88.0046628571429
"17173",39.3666153846154,-88.7850846153846
"17089",41.9449384615385,-88.4018038461538
"17027",38.5948,-89.45730625
"17167",39.7701846153846,-89.6400269230769
"17095",40.93968125,-90.2386625
"17067",40.4064466666667,-91.1658533333333
"17019",40.1159481481481,-88.1846666666667
"17091",41.1135421052632,-87.8932052631579
"17111",42.3143942857143,-88.34832
"17137",39.7097636363636,-90.2556909090909
"17011",41.399552173913,-89.4511434782609
"17043",41.8711342105263,-88.0449789473684
"17179",40.5372705882353,-89.4881705882353
"17101",38.7442333333333,-87.7063111111111
"17001",39.9893375,-91.17606875
"17071",40.794225,-90.9371375
"17047",38.39484,-88.00894
"17113",40.4966923076923,-88.8275038461538
"17121",38.6263076923077,-89.0150538461538
"17117",39.2048555555556,-89.8911888888889
"17073",41.34336,-90.1750333333333
"17175",41.0926,-89.83904
"17063",41.258425,-88.3456833333333
"17129",40.0150833333333,-89.8462
"17013",39.0801428571429,-90.6255571428571
"17143",40.7374277777778,-89.6991944444444
"17051",38.970775,-88.9739
"17163",38.513325,-90.0018775
"17093",41.6046777777778,-88.4696444444444
"17165",37.7565444444444,-88.5431444444445
"17181",37.44765,-89.262275
"17105",40.9071133333333,-88.48554
"17203",40.7716133333333,-89.2317333333333
"17161",41.4876736842105,-90.4916157894737
"17199",37.7670588235294,-88.9749058823529
"17191",38.4212181818182,-88.4349727272727
"17083",39.0604666666667,-90.3618833333333
"17201",42.3419875,-89.1268125
"17177",42.3639272727273,-89.6124545454545
"17039",40.1811,-88.9074666666667
"17025",38.76005,-88.4764625
"17107",40.12108125,-89.38085
"17183",40.1421833333333,-87.7229791666667
"17139",39.6147166666667,-88.63715
"17125",40.2877555555556,-89.9148555555556
"17087",37.4497333333333,-88.8736888888889
"17029",39.5342875,-88.1956125
"17081",38.26433,-88.89732
"17037",41.8994923076923,-88.7537615384615
"17007",42.3269,-88.8201833333333
"17193",38.1237090909091,-88.1932727272727
"17157",38.06845,-89.8222857142857
"17055",37.98475,-88.9492555555556
"17041",39.7623636363636,-88.2866909090909
"17145",38.0566111111111,-89.3753666666667
"17075",40.7466416666667,-87.8122375
"17099",41.3323964285714,-88.9054892857143
"17079",39.0319625,-88.1370625
"17017",39.95354,-90.23182
"17059",37.7941875,-88.2265125
"17005",38.8993363636364,-89.4442636363636
"17045",39.6734272727273,-87.7893636363636
"17015",42.0557,-89.9235
"17021",39.55455,-89.3112214285714
"17033",39.0443888888889,-87.7329888888889
"17069",37.4482,-88.2737
"17053",40.6500444444444,-88.2438888888889
"17085",42.4243181818182,-90.2310545454545
"17115",39.8576428571429,-88.9664928571429
"17187",40.91255,-90.6456
"17195",41.7475461538462,-89.9025615384615
"17127",37.1631333333333,-88.7269666666667
"17155",41.2220333333333,-89.23245
"17151",37.4195,-88.5596142857143
"17159",38.7033333333333,-88.0777666666667
"17061",39.3597666666667,-90.3914555555556
"17169",40.15845,-90.583825
"17185",38.4510333333333,-87.8129666666667
"17009",39.975625,-90.7336
"17065",38.11868,-88.56808
"13145",32.7692,-84.8412714285714
"13067",33.919535,-84.562115
"13091",32.2072428571429,-83.1607428571429
"13077",33.3326090909091,-84.7170727272727
"13171",33.059225,-84.192975
"13237",33.3258,-83.3886
"13069",31.5662375,-82.8706875
"13259",32.1265,-84.8015
"13037",31.5158,-84.6479
"13087",30.8725857142857,-84.5805857142857
"13295",34.8175818181818,-85.3130545454545
"13129",34.5002375,-84.8822875
"13099",31.25938,-84.93092
"13301",33.4639,-82.669175
"13225",32.59995,-83.81775
"13321",31.5913666666667,-83.8640888888889
"13073",33.5013,-82.21448
"13191",31.4927,-81.41505
"13317",33.7977,-82.7959333333333
"13063",33.5559,-84.3376181818182
"13149",33.3213,-85.1017
"13135",33.97995,-84.08295
"13021",32.810875,-83.706025
"13029",32.0624166666667,-81.4766
"13137",34.5806,-83.50638
"13107",32.5812153846154,-82.3019307692308
"13279",32.1947714285714,-82.3391142857143
"13121",33.8500086956522,-84.4190347826087
"13269",32.5493857142857,-84.2513
"13209",32.1708333333333,-82.5297666666667
"13055",34.45316,-85.38282
"13175",32.5070222222222,-82.9654888888889
"13173",30.9902,-83.0372
"13305",31.5611166666667,-81.9146833333333
"13201",31.1379,-84.70835
"13169",33.0218571428571,-83.5631142857143
"13045",33.58019,-85.08978
"13221",33.8492142857143,-83.1078428571429
"13109",32.154625,-81.912575
"13297",33.778125,-83.7634375
"13133",33.59025,-83.1109333333333
"13315",31.99132,-83.4819
"13081",31.897325,-83.719925
"13047",34.95214,-85.18434
"13199",33.0256058823529,-84.7070647058824
"13211",33.5994285714286,-83.4581428571429
"13163",33.0736111111111,-82.4121444444445
"13299",31.262025,-82.4676
"13179",31.7974555555556,-81.5181222222222
"13275",30.9060222222222,-83.9326666666667
"13115",34.2315142857143,-85.2262571428572
"13289",32.64394,-83.3737
"13265",33.5573,-82.8457
"13241",34.9105857142857,-83.3632857142857
"13267",32.1068,-82.0491333333333
"13083",34.8569,-85.4981
"13313",34.8099,-84.9757857142857
"13057",34.222675,-84.4691625
"13123",34.7177,-84.4479
"13019",31.26172,-83.22764
"13153",32.4586375,-83.6802375
"13049",30.75544,-82.06222
"13245",33.31448,-82.07114
"13257",34.52235,-83.244
"13089",33.789548,-84.254072
"13233",34.0028,-85.15644
"13131",30.8222,-84.25556
"13007",31.3482333333333,-84.4511666666667
"13167",32.685425,-82.65325
"13025",31.21964,-81.9836
"13125",33.2022,-82.6413666666667
"13023",32.3875,-83.3523
"13071",31.2045625,-83.7656125
"13051",32.0364647058824,-81.1245058823529
"13009",33.06985,-83.2427
"13043",32.3666,-81.9950333333333
"13117",34.18678,-84.16716
"13039",30.9303,-81.7231222222222
"13139",34.2834428571429,-83.8212571428571
"13095",31.5362,-84.0909333333333
"13293",32.9029111111111,-84.2755888888889
"13287",31.7184,-83.63758
"13161",31.797875,-82.627925
"13197",32.3787,-84.501675
"13185",30.8320181818182,-83.2532818181818
"13103",32.3807555555556,-81.3477111111111
"13207",32.9936833333333,-83.8737333333333
"13271",31.9940428571429,-82.8732571428571
"13243",31.7588333333333,-84.78225
"13263",32.661775,-84.527525
"13319",32.85512,-83.21816
"13213",34.8164,-84.7729833333333
"13119",34.39635,-83.1461
"13015",34.22612,-84.85458
"13251",32.7020714285714,-81.648
"13031",32.41514,-81.77164
"13113",33.3838571428571,-84.4899857142857
"13141",33.2846,-82.9338333333333
"13147",34.3476,-83.0244666666667
"13231",33.0894166666667,-84.3983333333333
"13253",30.9703666666667,-84.8235
"13277",31.4338,-83.5273625
"13151",33.4215,-84.1897
"13249",32.238,-84.3089
"13093",32.1666142857143,-83.8259285714286
"13003",31.3030333333333,-82.8777666666667
"13157",34.1272,-83.6042333333333
"13101",30.7598,-82.92235
"13127",31.2305111111111,-81.5092222222222
"13027",30.86655,-83.5901666666667
"13261",32.0445857142857,-84.2272857142857
"13079",32.729025,-84.0105
"13033",33.0363636363636,-82.0659818181818
"13217",33.55275,-83.8297
"13223",33.93174,-84.87126
"13061",31.5718,-84.96095
"13219",33.84586,-83.4606
"13111",34.91758,-84.31936
"13159",33.27785,-83.6466
"13143",33.75484,-85.16976
"13311",34.6484333333333,-83.7411333333333
"13235",32.2374,-83.4776
"13059",33.9587,-83.3252
"13177",31.8169,-84.21195
"13229",31.389325,-82.187725
"13273",31.78314,-84.4218
"13285",33.0309,-85.0632666666667
"13065",30.9843,-82.7746428571429
"13075",31.15365,-83.43085
"13205",31.26415,-84.1245833333333
"13155",31.638,-83.2495333333333
"13013",33.98215,-83.7284333333333
"13181",33.75495,-82.4587
"13303",32.9509375,-82.7933875
"13097",33.75955,-84.67775
"13053",32.28985,-84.7497
"13105",34.1225333333333,-82.8958833333333
"13165",32.8273,-81.9631666666667
"13255",33.2616166666667,-84.2614333333333
"13195",34.0757333333333,-83.1976166666667
"13011",34.341275,-83.565575
"13291",34.8761,-83.9548
"13215",32.5553,-84.8514
"13017",31.7563,-83.2439
"13281",34.9548,-83.718
"13085",34.38535,-84.1201
"13035",33.2888333333333,-83.9698
"13247",33.68455,-84.0167
"13193",32.35555,-84.05425
"13227",34.449075,-84.424275
"13189",33.44075,-82.44225
"13001",31.7719666666667,-82.3509666666667
"13239",31.83945,-85.02685
"13005",31.5436,-82.4445
"13309",32.1637,-82.7255
"13187",34.5303,-83.9796
"13183",31.7096,-81.7457
"13307",32.021,-84.57615
"13283",32.3782,-82.5944
"18031",39.30019,-85.52124
"18015",40.6006428571429,-86.5613857142857
"18127",41.5257947368421,-87.1049894736842
"18145",39.5350142857143,-85.8145428571429
"18027",38.7203,-87.05398
"18063",39.7607545454545,-86.5223727272727
"18069",40.834425,-85.4858375
"18169",40.8598444444444,-85.7982888888889
"18007",40.55335,-87.3288
"18097",39.8136166666667,-86.1378666666667
"18083",38.7325666666667,-87.3812066666667
"18073",41.0361375,-87.147425
"18085",41.2357692307692,-85.8517307692308
"18089",41.480934375,-87.384115625
"18171",40.2802714285714,-87.3968428571429
"18019",38.4580363636364,-85.7304090909091
"18151",41.6382125,-84.97635
"18141",41.6442,-86.2997333333333
"18113",41.3995818181818,-85.4112545454545
"18135",40.1552666666667,-85.0360444444444
"18059",39.844775,-85.781175
"18057",40.0794875,-86.07065
"18011",40.0309125,-86.4756875
"18137",39.1143555555556,-85.2484222222222
"18091",41.5901,-86.7648722222222
"18037",38.3484875,-86.8499375
"18131",41.0669666666667,-86.6891
"18003",41.0903666666667,-85.0635583333333
"18061",38.1950916666667,-86.1122666666667
"18181",40.7695818181818,-86.8198636363636
"18005",39.2051625,-85.843725
"18095",40.13895,-85.71928125
"18039",41.60433,-85.87437
"18153",39.11338,-87.40502
"18065",39.92096875,-85.4003125
"18053",40.5086125,-85.67429375
"18071",38.8759875,-86.077025
"18041",39.6083,-85.1238333333333
"18121",39.74974,-87.22689
"18103",40.7478,-86.0423
"18149",41.3010714285714,-86.6350285714286
"18081",39.4768,-86.0843333333333
"18183",41.1591833333333,-85.4921833333333
"18147",38.04983,-86.99666
"18105",39.1487833333333,-86.5663166666667
"18167",39.49036,-87.38026
"18087",41.6298333333333,-85.4511666666667
"18119",39.3056375,-86.8157
"18077",38.7852,-85.4459714285714
"18179",40.77085,-85.1704125
"18161",39.60215,-84.8725
"18025",38.27115,-86.3658
"18055",39.0201545454545,-87.0075636363636
"18107",40.0377666666667,-86.9324166666667
"18117",38.5483166666667,-86.49045
"18177",39.85802,-85.0310266666667
"18133",39.7037333333333,-86.8330222222222
"18157",40.4028,-86.8646230769231
"18143",38.68078,-85.70204
"18075",40.4283,-85.0531833333333
"18165",39.8095090909091,-87.4551636363636
"18139",39.6225875,-85.4721375
"18047",39.41169375,-84.99495625
"18013",39.2607333333333,-86.2324666666667
"18079",38.9690428571429,-85.6367571428571
"18049",41.0249166666667,-86.2864166666667
"18021",39.41122,-87.13506
"18017",40.7123571428571,-86.3061428571429
"18045",40.1093,-87.226
"18129",38.0842777777778,-87.8249777777778
"18175",38.5720875,-86.1655125
"18111",40.9407285714286,-87.3690571428571
"18029",39.1511363636364,-84.9117727272727
"18009",40.47508,-85.35046
"18125",38.3741285714286,-87.2219142857143
"18033",41.38341,-85.01089
"18001",40.707375,-84.94545
"18101",38.7626666666667,-86.8445333333333
"18173",38.074375,-87.292325
"18159",40.32805,-86.0788
"18109",39.49409,-86.42568
"18023",40.3091888888889,-86.5403333333333
"18051",38.31671,-87.51131
"18093",38.8387428571429,-86.5336857142857
"18035",40.2330285714286,-85.4046714285714
"18099",41.3448857142857,-86.2819571428571
"18067",40.446575,-86.122175
"18123",37.99872,-86.68166
"18163",38.04622,-87.56404
"18155",38.808325,-84.955025
"18043",38.34534,-85.90344
"18115",38.9533,-84.8543
"19101",41.0461818181818,-91.9803454545455
"19153",41.6621222222222,-93.6095277777778
"19167",43.0668428571429,-96.1510642857143
"19191",43.2484583333333,-91.8399916666667
"19031",41.7660833333333,-91.0908583333333
"19123",41.32855,-92.5976333333333
"19149",42.7817083333333,-96.2322833333333
"19001",41.28256,-94.48486
"19055",42.4654615384615,-91.3792923076923
"19087",41.0245,-91.5784615384615
"19099",41.68006875,-93.04585
"19077",41.663,-94.4225615384615
"19043",42.84646,-91.29792
"19061",42.4850869565217,-90.8772434782609
"19187",42.42168,-94.1793
"19185",40.7191666666667,-93.3326222222222
"19071",40.7873636363636,-95.6344727272727
"19125",41.2940153846154,-93.0450461538462
"19171",42.0845230769231,-92.5136461538462
"19173",40.72188,-94.65754
"19027",42.0260769230769,-94.8474461538461
"19163",41.6250882352941,-90.5988764705882
"19025",42.4009571428571,-94.6139785714286
"19083",42.3675928571429,-93.2081214285714
"19103",41.6961538461538,-91.5938076923077
"19033",43.0663166666667,-93.2542166666667
"19059",43.38646,-95.12001
"19097",42.14556875,-90.54626875
"19075",42.3664222222222,-92.7556333333333
"19111",40.6345666666667,-91.48294
"19127",42.0152785714286,-92.9884357142857
"19155",41.3532055555556,-95.60765
"19107",41.34524375,-92.1876375
"19121",41.310975,-93.946525
"19095",41.7327625,-92.02306875
"19105",42.0882285714286,-91.1416642857143
"19045",41.8868375,-90.5157625
"19115",41.22851,-91.29246
"19047",42.0413142857143,-95.3467857142857
"19151",42.7519444444444,-94.7188444444444
"19113",42.081145,-91.5968
"19109",43.15815,-94.19429375
"19179",41.0591777777778,-92.4278111111111
"19197",42.7141555555556,-93.7046444444444
"19143",43.3608142857143,-95.6112571428571
"19141",43.0674181818182,-95.6202545454545
"19119",43.38919,-96.24374
"19065",42.8952,-91.836
"19175",41.010525,-94.259125
"19009",41.6807428571429,-94.9465
"19139",41.4962,-91.11526
"19053",40.76181,-93.77677
"19017",42.7669888888889,-92.3428333333333
"19063",43.394,-94.6752285714286
"19057",40.8964625,-91.2326
"19169",42.0104470588235,-93.5070588235294
"19011",42.0177066666667,-92.0274
"19023",42.727975,-92.8054
"19135",41.05308,-92.8739
"19069",42.7317181818182,-93.2588
"19165",41.6884142857143,-95.3228214285714
"19005",43.284775,-91.361825
"19195",43.3372125,-93.2582
"19085",41.699175,-95.8730166666667
"19093",42.39778,-95.4762
"19041",43.0800454545455,-95.1590272727273
"19019",42.5093363636364,-91.8589181818182
"19035",42.7449375,-95.63145
"19081",43.0848846153846,-93.7580923076923
"19129",41.0506333333333,-95.5874555555556
"19145",40.6958666666667,-95.175625
"19079",42.3591,-93.6973888888889
"19091",42.7791666666667,-94.241075
"19067",43.0831,-92.8179875
"19161",42.3834666666667,-95.0734666666667
"19049",41.6862642857143,-94.0438071428571
"19177",40.7557083333333,-91.9739833333333
"19193",42.3734882352941,-96.0517529411765
"19159",40.7383,-94.2485
"19003",41.0445,-94.722
"19183",41.3315888888889,-91.7169333333333
"19073",42.0472777777778,-94.3479888888889
"19133",42.05088,-95.92778
"19137",41.03815,-95.1127875
"19015",42.0403363636364,-93.9649
"19007",40.7581166666667,-92.8653833333333
"19181",41.3693384615385,-93.5736076923077
"19051",40.7436888888889,-92.3952111111111
"19189",43.3880714285714,-93.7225714285714
"19117",41.0275333333333,-93.3605166666667
"19013",42.45975,-92.3229166666667
"19131",43.3846153846154,-92.8200923076923
"19021",42.75235,-95.1355
"19037",43.0711888888889,-92.3636888888889
"19029",41.3316444444444,-94.9585
"19157",41.68136,-92.50805
"19039",41.05095,-93.762425
"19147",43.0573888888889,-94.6785555555556
"19089",43.3416444444444,-92.3078888888889
"40135",35.5292275862069,-94.8034931034483
"40121",34.9637947368421,-95.7246105263158
"40013",33.9519470588235,-96.3591882352941
"40137",34.4837090909091,-97.9341636363636
"40097",36.2821818181818,-95.1686227272727
"40101",35.59193125,-95.39309375
"40113",36.6110166666667,-96.4450555555556
"40035",36.6833857142857,-95.1765714285714
"40087",35.0356,-97.4469545454545
"40125",35.2160733333333,-96.9747933333333
"40089",34.0164647058823,-94.8311705882353
"40107",35.4607,-96.3593777777778
"40011",35.930275,-98.4543083333333
"40041",36.3705653846154,-94.8147576923077
"40145",35.9322285714286,-95.5129857142857
"40117",36.2850636363636,-96.5713363636364
"40149",35.3078090909091,-99.0709181818182
"40071",36.80719,-97.15553
"40051",35.03805625,-97.87041875
"40105",36.7807285714286,-95.6408142857143
"40015",35.1623315789474,-98.3557578947368
"40099",34.50134,-97.0414
"40063",35.0550727272727,-96.2546545454545
"40009",35.2997857142857,-99.7450428571429
"40141",34.3569285714286,-98.9324571428571
"40047",36.3996333333333,-97.8289133333333
"40025",36.75205,-102.63075
"40053",36.7845727272727,-97.7896363636364
"40093",36.3023,-98.4479888888889
"40039",35.589575,-98.9275875
"40061",35.2219714285714,-95.0870428571428
"40077",34.87686,-95.2768
"40021",35.9070777777778,-94.9707388888889
"40045",36.273125,-99.757025
"40143",36.0992666666667,-95.94852
"40067",34.1127777777778,-97.8694111111111
"40059",36.75496,-99.74308
"40129",35.643725,-99.636725
"40111",35.5969727272727,-95.9666181818182
"40027",35.1304,-97.3156714285714
"40109",35.52341,-97.42712
"40001",35.8779526315789,-94.6497210526316
"40069",34.2931,-96.62559
"40003",36.7116428571429,-98.3261214285714
"40081",35.7267142857143,-96.8772214285714
"40085",33.9359285714286,-97.3103285714286
"40079",35.0123347826087,-94.6862
"40123",34.7454769230769,-96.6597
"40055",34.91752,-99.50266
"40119",36.0754,-96.8999833333333
"40073",35.9706333333333,-97.9378833333333
"40151",36.7281857142857,-98.7507857142857
"40017",35.5508,-97.8873714285714
"40147",36.6624714285714,-95.9232428571429
"40133",35.13775,-96.6160375
"40091",35.40348,-95.59822
"40131",36.3308666666667,-95.61388
"40037",35.9491666666667,-96.3436333333333
"40031",34.6459727272727,-98.4717818181818
"40019",34.28636,-97.29275
"40075",34.89453,-99.00425
"40083",35.9602333333333,-97.4482333333333
"40023",34.0364888888889,-95.4869111111111
"40005",34.3823222222222,-96.0490444444444
"40103",36.3890714285714,-97.2399571428571
"40057",34.67945,-99.8445
"40127",34.4305875,-95.3914375
"40139",36.762375,-101.392891666667
"40095",34.0103375,-96.7420125
"40153",36.4049,-99.2682857142857
"40043",36.00136,-99.03071
"40029",34.5337166666667,-96.31095
"40065",34.62061,-99.36242
"40115",36.85047,-94.844
"40049",34.7051,-97.3728066666667
"40007",36.7784555555556,-100.480911111111
"40033",34.2517,-98.410875
"4019",32.1060771929825,-111.522126315789
"4013",33.4873212765957,-112.246923404255
"4005",35.7674033333333,-111.592363333333
"4023",31.5412909090909,-110.886727272727
"4021",32.9176102564103,-111.487635897436
"4017",35.1236844444444,-110.270302222222
"4012",33.8313882352941,-114.060870588235
"4003",31.750275862069,-109.912027586207
"4027",32.71256,-114.174733333333
"4001",35.5354189189189,-109.443375675676
"4015",35.46256,-114.009862857143
"4025",34.5416366666667,-112.409433333333
"4007",33.8633333333333,-110.979805555556
"4009",32.8794714285714,-109.804135714286
"4011",32.8703,-109.192766666667
"16021",48.8147,-116.329016666667
"16027",43.62459,-116.71655
"16083",42.48915,-114.54045
"16009",47.23442,-116.65413
"16079",47.4931181818182,-116.013681818182
"16023",43.7228,-113.25972
"16039",43.3042,-115.3680375
"16017",48.2438631578947,-116.621984210526
"16005",42.6535727272727,-112.231772727273
"16059",45.076075,-113.7912125
"16037",44.1059111111111,-113.970077777778
"16055",47.6967666666667,-116.810477777778
"16043",44.0458444444444,-111.5289
"16065",43.81218,-111.8034
"16061",46.25302,-116.38128
"16071",42.1408,-112.440885714286
"16049",45.8154333333333,-116.0487
"16013",43.4754714285714,-114.207314285714
"16001",43.6207285714286,-116.327885714286
"16077",42.61635,-112.698375
"16035",46.50632,-116.07074
"16029",42.6660714285714,-111.666957142857
"16019",43.4846666666667,-111.7524
"16033",44.3175666666667,-112.1046
"16081",43.77906,-111.1855
"16031",42.3211083333333,-113.60955
"16015",44.0062857142857,-115.951357142857
"16057",46.7668181818182,-116.736545454545
"16025",43.32475,-114.92585
"16051",43.7832083333333,-112.131708333333
"16007",42.286,-111.360672727273
"16073",43.0194,-116.182175
"16045",43.9785,-116.438425
"16067",42.64114,-113.66144
"16085",44.7067166666667,-115.981066666667
"16069",46.42907,-116.73172
"16041",42.1662583333333,-111.872941666667
"16003",44.77755,-116.381933333333
"16075",44.0233333333333,-116.8889
"16047",42.86206,-114.82018
"16011",43.1956923076923,-112.470984615385
"16087",44.4300666666667,-116.796966666667
"16063",42.9672666666667,-114.276033333333
"16053",42.6396666666667,-114.287
"9005",41.7911066666667,-73.2320066666667
"9015",41.8276818181818,-71.9669636363636
"9003",41.8225703703704,-72.7085
"9011",41.4058,-72.0490894736842
"9001",41.1811275862069,-73.4255448275862
"9009",41.3545,-73.0010714285714
"9013",41.8576375,-72.333325
"9007",41.45968,-72.52585
"23005",43.7889181818182,-70.3421863636364
"23003",46.7146153846154,-68.2070269230769
"23025",44.9805333333333,-69.7560083333333
"23019",45.1435761904762,-68.7743047619048
"23031",43.3651263157895,-70.6469
"23001",44.15392,-70.20984
"23007",44.8345571428571,-70.3256142857143
"23013",44.08705,-69.159475
"23017",44.3265909090909,-70.6762272727273
"23029",44.9883,-67.3759285714286
"23009",44.4143916666667,-68.42385
"23011",44.3891909090909,-69.7127818181818
"23023",44.000625,-69.870675
"23021",45.3523285714286,-69.3277714285714
"23027",44.53905,-69.035475
"23015",44.00478,-69.54596
"24027",39.2026529411765,-76.8588294117647
"24005",39.4036384615385,-76.6512403846154
"24031",39.0934855072464,-77.1295014492754
"24033",38.87683375,-76.88297125
"24045",38.3525789473684,-75.6913631578947
"24047",38.2691090909091,-75.2814363636364
"24029",39.2554269230769,-76.0874730769231
"24017",38.530865,-76.970015
"24023",39.4929466666667,-79.28602
"24043",39.576037037037,-77.7350037037037
"24003",39.0007698113208,-76.5724188679245
"24015",39.6117,-75.95636
"24041",38.7706208333333,-76.1703916666667
"24001",39.599212195122,-78.8824536585366
"24011",38.90286875,-75.8462875
"24021",39.430328,-77.424988
"24025",39.5557131578947,-76.3363789473684
"24037",38.2801071428571,-76.5899214285714
"24019",38.5031555555556,-76.0369777777778
"24035",39.0187619047619,-76.1018714285714
"24009",38.5598095238095,-76.5439333333333
"24013",39.54906,-77.09968
"24039",38.1142153846154,-75.8450846153846
"24510",39.3051,-76.6144
"25017",42.4819053571429,-71.3339589285714
"25005",41.7540071428571,-71.1097
"25027",42.3310594594595,-71.8442
"25001",41.6833311111111,-70.3540911111111
"25023",42.0694511627907,-70.771488372093
"25021",42.1839580645161,-71.2091387096774
"25015",42.31205,-72.55688
"25009",42.6235857142857,-70.9359535714286
"25011",42.5875428571429,-72.5327428571429
"25013",42.1481,-72.6167692307692
"25025",42.3778666666667,-71.0401
"25003",42.4601777777778,-73.2355555555555
"25007",41.42345,-70.56295
"25019",41.2728333333333,-70.084
"39043",41.3964571428571,-82.6265357142857
"39137",41.0255117647059,-84.1274941176471
"39069",41.33295,-84.097025
"39093",41.342080952381,-82.1077619047619
"39173",41.3696214285714,-83.609325
"39095",41.6230153846154,-83.6573
"39145",38.7924375,-82.9546375
"39119",39.9645705882353,-81.9624235294118
"39035",41.4391666666667,-81.6229771929825
"39061",39.2043481481481,-84.5088555555556
"39091",40.3949733333333,-83.7802266666667
"39171",41.5806,-84.5823142857143
"39025",39.0757258064516,-84.2147516129032
"39161",40.8303666666667,-84.6041888888889
"39083",40.3995,-82.4162214285714
"39147",41.1405933333333,-83.1445133333333
"39063",40.9966,-83.6737363636364
"39127",39.7159,-82.2188666666667
"39013",40.0424125,-80.9076541666667
"39079",39.0604,-82.5829857142857
"39105",39.0473363636364,-81.9904272727273
"39047",39.5912375,-83.4425875
"39159",40.29184,-83.37113
"39077",41.1357625,-82.5982625
"39139",40.7873375,-82.5338125
"39113",39.7650173913043,-84.2591608695652
"39017",39.4187674418605,-84.5241930232558
"39151",40.8025344827586,-81.3840724137931
"39169",40.855915,-81.884745
"39005",40.8484666666667,-82.2804083333333
"39157",40.4797043478261,-81.4538086956522
"39039",41.3228857142857,-84.5011571428571
"39007",41.7454789473684,-80.7553736842105
"39015",38.9219916666667,-83.8517166666667
"39049",39.9730107142857,-83.0028
"39117",40.5156444444444,-82.7897111111111
"39129",39.6679666666667,-83.0321916666667
"39153",41.1458848484848,-81.5288151515151
"39031",40.2906090909091,-81.8872818181818
